A,农、林、牧、渔业,,,
3056,    玻璃保温容器制造,3146, 玻璃保温容器制造,
3057,    制镜及类似品加工,4221, 制镜及类似品加工,
3059,    其他玻璃制品制造,3149, 其他玻璃制品制造,
306,  玻璃纤维和玻璃纤维增强塑料制品制造,, ,
3061,    玻璃纤维及制品制造,3147, 玻璃纤维及制品制造,
3062,    玻璃纤维增强塑料制品制造,3148, 玻璃纤维增强塑料制品制造,
307,  陶瓷制品制造,, ,
3071,    卫生陶瓷制品制造,3151, 卫生陶瓷制品制造,
3072,    特种陶瓷制品制造,3152, 特种陶瓷制品制造,
3073,    日用陶瓷制品制造,3153, 日用陶瓷制品制造,
3079,    园林、陈设艺术及其他陶瓷制品制造,3159, 园林、陈设艺术及其他陶瓷制品制造,
308,  耐火材料制品制造,, ,
3081,    石棉制品制造,3161, 石棉制品制造,
3082,    云母制品制造  ,3162, 云母制品制造,
3089,    耐火陶瓷制品及其他耐火材料制造,3169, 耐火陶瓷制品及其他耐火材料制造,
309,  石墨及其他非金属矿物制品制造,, ,
3091,    石墨及碳素制品制造,3191, 石墨及碳素制品制造,
3099,    其他非金属矿物制品制造,3199, 其他非金属矿物制品制造,
31,黑色金属冶炼和压延加工业 ,, ,
3110,  炼铁,3210, 炼铁,
3120,  炼钢,3220, 炼钢,
3130,  黑色金属铸造,3591, 钢铁铸件制造,  更名，调整，从原“35 通用设备制造业”调到此类
3140,  钢压延加工,3230, 钢压延加工,
3150,  铁合金冶炼,3240, 铁合金冶炼,
32,有色金属冶炼和压延加工业 ,, ,
321,  常用有色金属冶炼,, ,
3211,    铜冶炼,3311, 铜冶炼,
3212,    铅锌冶炼,3312, 铅锌冶炼,
3213,    镍钴冶炼,3313, 镍钴冶炼,
3214,    锡冶炼,3314, 锡冶炼,
3215,    锑冶炼,3315, 锑冶炼,
3216,    铝冶炼,3316, 铝冶炼,
3217,    镁冶炼,3317, 镁冶炼,
3219,    其他常用有色金属冶炼,3319, 其他常用有色金属冶炼,  内容变更，原3319部分内容调出
322,  贵金属冶炼,, ,
3221,    金冶炼,3321, 金冶炼,
3222,    银冶炼,3322, 银冶炼,
3229,    其他贵金属冶炼,3329, 其他贵金属冶炼,  内容变更，原3329部分内容调出
323,  稀有稀土金属冶炼,, ,
3231,    钨钼冶炼,3331, 钨钼冶炼,
3232,    稀土金属冶炼,3332, 稀土金属冶炼,  内容变更，原3332部分内容调出
3239,    其他稀有金属冶炼,3339, 其他稀有金属冶炼,  内容变更，原3339部分内容调出
3240,  有色金属合金制造,3340, 有色金属合金制造,
3250,  有色金属铸造,3319, 其他常用有色金属冶炼,  新增，原3319、3329、3332、3339部分内容调到此类
,,3329, 其他贵金属冶炼,
,,3332, 稀土金属冶炼,
,,3339, 其他稀有金属冶炼,
326,  有色金属压延加工,, ,
3261,    铜压延加工,3351, 常用有色金属压延加工,  新增，将原3351分解
3262,    铝压延加工,3351, 常用有色金属压延加工,  新增，将原3351分解
3263,    贵金属压延加工,3352, 贵金属压延加工,
3264,    稀有稀土金属压延加工,3353, 稀有稀土金属压延加工,
3269,    其他有色金属压延加工,3351, 常用有色金属压延加工,  新增，将原3351分解
33,金属制品业 ,, ,
331,  结构性金属制品制造,, ,
3311,    金属结构制造,3411, 金属结构制造,
3312,    金属门窗制造,3412, 金属门窗制造,
332,  金属工具制造,, ,
3321,    切削工具制造,3421, 切削工具制造,
3322,    手工具制造,3422, 手工具制造,
3323,    农用及园林用金属工具制造,3423, 农用及园林用金属工具制造,
3324,    刀剪及类似日用金属工具制造,3424, 刀剪及类似日用金属工具制造,
3329,    其他金属工具制造,3429, 其他金属工具制造,
333,  集装箱及金属包装容器制造,, ,
3331,    集装箱制造,3431, 集装箱制造,
3332,    金属压力容器制造,3432, 金属压力容器制造,
3333,    金属包装容器制造,3433, 金属包装容器制造,
3340,  金属丝绳及其制品制造,3440, 金属丝绳及其制品的制造,
335,  建筑、安全用金属制品制造,, ,
3351,    建筑、家具用金属配件制造,3451, 建筑、家具用金属配件制造,
3352,    建筑装饰及水暖管道零件制造,3452, 建筑装饰及水暖管道零件制造,  内容变更，原3452部分内容调出
3353,    安全、消防用金属制品制造,3453, 安全、消防用金属制品制造,
3359,    其他建筑、安全用金属制品制造,3459, 其他建筑、安全用金属制品制造,
3360,  金属表面处理及热处理加工,3460, 金属表面处理及热处理加工,
337,  搪瓷制品制造,, ,
3371,    生产专用搪瓷制品制造,3471, 工业生产配套用搪瓷制品制造,  更名
3372,    建筑装饰搪瓷制品制造,3452, 建筑装饰及水暖管道零件制造,  新增，原3452部分内容调到此类
3373,    搪瓷卫生洁具制造,3472, 搪瓷卫生洁具制造,
3379,    搪瓷日用品及其他搪瓷制品制造,3479, 搪瓷日用品及其他搪瓷制品制造,
338,  金属制日用品制造,, ,
3381,    金属制厨房用器具制造,3481, 金属制厨房调理及卫生器具制造,  新增，将原3481分解
3382,    金属制餐具和器皿制造,3482, 金属制厨用器皿及餐具制造,  更名
3383,    金属制卫生器具制造,3481, 金属制厨房调理及卫生器具制造,  新增，将原3481分解
3389,    其他金属制日用品制造,3489, 其他日用金属制品制造,
339,  其他金属制品制造,, ,
3391,    锻件及粉末冶金制品制造,3592, 锻件及粉末冶金制品制造,  调整，从原“35 通用设备制造业”调到此类
3392,    交通及公共管理用金属标牌制造,3792, 交通管理用金属标志及设施制造,  更名，调整，从原“37 交通运输设备制造业”调到此类
3399,    其他未列明金属制品制造,3491, 铸币及贵金属制实验室用品制造,  内容变更，原3491、3499、3663归入此类
,,3499, 其他未列明的金属制品制造,
,,3663, 武器弹药制造,
34,通用设备制造业,, ,
341,  锅炉及原动设备制造,, ,
3411,    锅炉及辅助设备制造,3511, 锅炉及辅助设备制造,
3412,    内燃机及配件制造,3512, 内燃机及配件制造,
3413,    汽轮机及辅机制造,3513, 汽轮机及辅机制造,
3414,    水轮机及辅机制造,3514, 水轮机及辅机制造,
3415,    风能原动设备制造,3519, 其他原动机制造,  新增，原3519部分内容调到此类
3419,    其他原动设备制造,3519, 其他原动机制造,  内容变更，原3519部分内容调出
342,  金属加工机械制造,, ,
3421,    金属切削机床制造,3521, 金属切削机床制造,
3422,    金属成形机床制造,3522, 金属成形机床制造,
3423,    铸造机械制造,3523, 铸造机械制造,
3424,    金属切割及焊接设备制造,3524, 金属切割及焊接设备制造,
3425,    机床附件制造,3525, 机床附件制造,
3429,    其他金属加工机械制造,3529, 其他金属加工机械制造,
343,  物料搬运设备制造,, ,  更名
3431,    轻小型起重设备制造,3530, 起重运输设备制造,  新增，将原3530分解
3432,    起重机制造,3530, 起重运输设备制造,  新增，将原3530分解
3433,    生产专用车辆制造,3530, 起重运输设备制造,  新增，将原3530分解
3434,    连续搬运设备制造,3530, 起重运输设备制造,  新增，将原3530分解
3435,    电梯、自动扶梯及升降机制造,3530, 起重运输设备制造,  新增，将原3530分解
3439,    其他物料搬运设备制造,3530, 起重运输设备制造,  新增，将原3530分解
344,  泵、阀门、压缩机及类似机械制造,, ,
3441,    泵及真空设备制造,3541, 泵及真空设备制造,
3442,    气体压缩机械制造,3542, 气体压缩机械制造,
3443,    阀门和旋塞制造,3543, 阀门和旋塞的制造,
3444,    液压和气压动力机械及元件制造,3544, 液压和气压动力机械及元件制造,
345,  轴承、齿轮和传动部件制造,, ,
3451,    轴承制造,3551, 轴承制造,
3452,    齿轮及齿轮减、变速箱制造,3552, 齿轮、传动和驱动部件制造,  新增，将原3552分解
3459,    其他传动部件制造,3552, 齿轮、传动和驱动部件制造,  新增，将原3552分解
346,  烘炉、风机、衡器、包装等设备制造,, ,
3461,    烘炉、熔炉及电炉制造,3560, 烘炉、熔炉及电炉制造,
3462,    风机、风扇制造,3571, 风机、风扇制造,
3463,    气体、液体分离及纯净设备制造,3572, 气体、液体分离及纯净设备制造,
3464,    制冷、空调设备制造,3573, 制冷、空调设备制造,
3465,    风动和电动工具制造,3574, 风动和电动工具制造,
3466,    喷枪及类似器具制造 ,3575, 喷枪及类似器具制造,
3467,    衡器制造,3577, 衡器制造,
3468,    包装专用设备制造,3576, 包装专用设备制造,
347,  文化、办公用机械制造,, ,
3471,    电影机械制造,4151, 电影机械制造,
3472,    幻灯及投影设备制造,4152, 幻灯及投影设备制造,
3473,    照相机及器材制造,4153, 照相机及器材制造,
3474,    复印和胶印设备制造,4154, 复印和胶印设备制造,
3475,    计算器及货币专用设备制造,4155, 计算器及货币专用设备制造,
3479,    其他文化、办公用机械制造,4159, 其他文化、办公用机械制造,
348,  通用零部件制造,, ,
3481,    金属密封件制造,3581, 金属密封件制造,
3482,    紧固件制造,3582, 紧固件、弹簧制造,  新增，将原3582分解
3483,    弹簧制造,3582, 紧固件、弹簧制造,  新增，将原3582分解
3484,    机械零部件加工,3583, 机械零部件加工及设备修理,  更名，内容变更，原3583部分内容调出
3489,    其他通用零部件制造,3589, 其他通用零部件制造,
3490,  其他通用设备制造业,3579, 其他通用设备制造,
35,专用设备制造业 ,, ,
351,  采矿、冶金、建筑专用设备制造,, ,
3511,    矿山机械制造,3611, 采矿、采石设备制造,
3512,    石油钻采专用设备制造,3612, 石油钻采专用设备制造,  内容变更，原3612部分内容调出
3513,    建筑工程用机械制造,3613, 建筑工程用机械制造,  内容变更，原3613部分内容调出
3514,    海洋工程专用设备制造,3612, 石油钻采专用设备制造,  新增，原3612、3613、3759部分内容调到此类
,,3613, 建筑工程用机械制造,
,,3759, 航标器材及其他浮动装置的制造,
3515,    建筑材料生产专用机械制造,3614, 建筑材料生产专用机械制造,
3516,    冶金专用设备制造,3615, 冶金专用设备制造,
352,  化工、木材、非金属加工专用设备制造,, ,
3521,    炼油、化工生产专用设备制造,3621, 炼油、化工生产专用设备制造,
3522,    橡胶加工专用设备制造,3622, 橡胶加工专用设备制造,
3523,    塑料加工专用设备制造,3623, 塑料加工专用设备制造,
3524,    木材加工机械制造,3624, 木材加工机械制造,
3525,    模具制造,3625, 模具制造,
3529,    其他非金属加工专用设备制造,3629, 其他非金属加工专用设备制造,
353,  食品、饮料、烟草及饲料生产专用设备制造　　　,, ,
3531,    食品、酒、饮料及茶生产专用设备制造,3631, 食品、饮料、烟草工业专用设备制造,  更名，内容变更，原3631部分内容调出
3532,    农副食品加工专用设备制造,3632, 农副食品加工专用设备制造,
3533,    烟草生产专用设备制造,3631, 食品、饮料、烟草工业专用设备制造,  新增，原3631部分内容调到此类
3534,    饲料生产专用设备制造,3633, 饲料生产专用设备制造,
354,  印刷、制药、日化及日用品生产专用设备制造,, ,
3541,    制浆和造纸专用设备制造,3641, 制浆和造纸专用设备制造,
3542,    印刷专用设备制造,3642, 印刷专用设备制造,
3543,    日用化工专用设备制造,3643, 日用化工专用设备制造,
3544,    制药专用设备制造,3644, 制药专用设备制造,
3545,    照明器具生产专用设备制造,3645, 照明器具生产专用设备制造,
3546,    玻璃、陶瓷和搪瓷制品生产专用设备制造,3646, 玻璃、陶瓷和搪瓷制品生产专用设备制造,
3549,    其他日用品生产专用设备制造,3649, 其他日用品生产专用设备制造,
355,  纺织、服装和皮革加工专用设备制造,, ,
3551,    纺织专用设备制造,3651, 纺织专用设备制造,
3552,    皮革、毛皮及其制品加工专用设备制造,3652, 皮革、毛皮及其制品加工专用设备制造,
3553,    缝制机械制造,3653, 缝纫机械制造,  内容变更，原3653归入此类，原3659被分解，部分内容调到此类
,,3659, 其他服装加工专用设备制造,
3554,    洗涤机械制造,3659, 其他服装加工专用设备制造,  新增，原3659部分内容调到此类
356,  电子和电工机械专用设备制造,, ,
3561,    电工机械专用设备制造,3661, 电工机械专用设备制造,
3562,    电子工业专用设备制造,3662, 电子工业专用设备制造,
357,  农、林、牧、渔专用机械制造,, ,
3571,    拖拉机制造,3671, 拖拉机制造,
3572,    机械化农业及园艺机具制造,3672, 机械化农业及园艺机具制造,
3573,    营林及木竹采伐机械制造,3673, 营林及木竹采伐机械制造,
3574,    畜牧机械制造,3674, 畜牧机械制造,
3575,    渔业机械制造,3675, 渔业机械制造,
3576,    农林牧渔机械配件制造,3676, 农林牧渔机械配件制造,
3577,    棉花加工机械制造,3679, 其他农林牧渔业机械制造及机械修理,  新增，原3679部分内容调到此类
3579,    其他农、林、牧、渔业机械制造,3679, 其他农林牧渔业机械制造及机械修理,  内容变更，原3679部分内容调出
358,  医疗仪器设备及器械制造,, ,
3581,    医疗诊断、监护及治疗设备制造,3681, 医疗诊断、监护及治疗设备制造,
3582,    口腔科用设备及器具制造,3682, 口腔科用设备及器具制造,
3583,    医疗实验室及医用消毒设备和器具制造,3683, 实验室及医用消毒设备和器具的制造,
3584,    医疗、外科及兽医用器械制造,3684, 医疗、外科及兽医用器械制造,
3585,    机械治疗及病房护理设备制造,3685, 机械治疗及病房护理设备制造,
3586,    假肢、人工器官及植（介）入器械制造,3686, 假肢、人工器官及植（介）入器械制造,
3589,    其他医疗设备及器械制造,3689, 其他医疗设备及器械制造,
359,  环保、社会公共服务及其他专用设备制造,, ,
3591,    环境保护专用设备制造,3691, 环境污染防治专用设备制造,
3592,    地质勘查专用设备制造,3692, 地质勘查专用设备制造,
3593,    邮政专用机械及器材制造,3693, 邮政专用机械及器材制造,
3594,    商业、饮食、服务专用设备制造,3694, 商业、饮食、服务业专用设备制造,
3595,    社会公共安全设备及器材制造,3695, 社会公共安全设备及器材制造,
3596,    交通安全、管制及类似专用设备制造,3696, 交通安全及管制专用设备制造,  内容变更，原3696部分内容调出
3597,    水资源专用机械制造,3697, 水资源专用机械制造,
3599,    其他专用设备制造,3699, 其他专用设备制造,  内容变更，原3699部分内容调出
36,汽车制造业,, ,
3610,  汽车整车制造,3721, 汽车整车制造,  内容变更，原3721部分内容调出
3620,  改装汽车制造,3722, 改装汽车制造,
3630,  低速载货汽车制造,3721, 汽车整车制造,  新增，原3721部分内容调到此类
3640,  电车制造,3723, 电车制造,
3650,  汽车车身、挂车制造,3724, 汽车车身、挂车的制造,
3660,  汽车零部件及配件制造,3725, 汽车零部件及配件制造,
37,铁路、船舶、航空航天和其他运输设备制造业,, ,
371,  铁路运输设备制造,, ,
3711,    铁路机车车辆及动车组制造,3711, 铁路机车车辆及动车组制造,  内容变更，原3711部分内容调出
3712,    窄轨机车车辆制造,3712, 工矿有轨专用车辆制造,　更名
3713,    铁路机车车辆配件制造,3713, 铁路机车车辆配件制造,
3714,    铁路专用设备及器材、配件制造,3714, 铁路专用设备及器材、配件制造,  内容变更，原3714部分内容调出
3719,    其他铁路运输设备制造,3719, 其他铁路设备制造及设备修理,  更名，内容变更，原3719部分内容调出
3720,  城市轨道交通设备制造,3711, 铁路机车车辆及动车组制造,  新增，原3711部分内容调到此类
373,  船舶及相关装置制造,, ,
3731,    金属船舶制造,3751, 金属船舶制造,
3732,    非金属船舶制造,3752, 非金属船舶制造,
3733,    娱乐船和运动船制造,3753, 娱乐船和运动船的建造和修理,  内容变更，原3753部分内容调出
3734,    船用配套设备制造,3754, 船用配套设备制造,
3735,    船舶改装与拆除,3755, 船舶修理及拆船,  内容变更，原3755部分内容调出
3739,    航标器材及其他相关装置制造,3759, 航标器材及其他浮动装置的制造,  更名，内容变更，原3759部分内容调出
374,  航空、航天器及设备制造,, ,
3741,    飞机制造,3761, 飞机制造及修理,  内容变更，原3761部分内容调出
3742,    航天器制造,3762, 航天器制造,
3743,    航空、航天相关设备制造,3669, 航空、航天及其他专用设备制造, 调整，从原“36 专用设备制造业”调到此类  
3749,    其他航空航天器制造,3769, 其他飞行器制造,
375,  摩托车制造,, ,
3751,    摩托车整车制造,3731, 摩托车整车制造,
3752,    摩托车零部件及配件制造,3732, 摩托车零部件及配件制造,
376,  自行车制造,, ,
3761,    脚踏自行车及残疾人座车制造,3741, 脚踏自行车及残疾人座车制造,
3762,    助动自行车制造,3742, 助动自行车制造,
3770,  非公路休闲车及零配件制造,3741, 脚踏自行车及残疾人座车制造,  新增，原3741、3742、3799部分内容调到此类
,,3742, 助动自行车制造,
,,3799,其他交通运输设备制造,
379,  潜水救捞及其他未列明运输设备制造,,,
3791,    潜水及水下救捞装备制造,3791, 潜水及水下救捞装备制造,
3799,    其他未列明运输设备制造,3799, 其他交通运输设备制造,  内容变更，原3799部分内容调出
38,电气机械和器材制造业 ,,,
381,  电机制造,, ,
3811,    发电机及发电机组制造,3911, 发电机及发电机组制造,
3812,    电动机制造,3912, 电动机制造,
3819,    微电机及其他电机制造,3919, 微电机及其他电机制造,
382,  输配电及控制设备制造,, ,
3821,    变压器、整流器和电感器制造,3921, 变压器、整流器和电感器制造,
3822,    电容器及其配套设备制造,3922, 电容器及其配套设备制造,
3823,    配电开关控制设备制造,3923, 配电开关控制设备制造,
3824,    电力电子元器件制造,3924, 电力电子元器件制造,
3825,    光伏设备及元器件制造,3929, 其他输配电及控制设备制造,  新增，原3929部分内容调到此类
3829,    其他输配电及控制设备制造,3929, 其他输配电及控制设备制造,  内容变更，原3929部分内容调出
383,  电线、电缆、光缆及电工器材制造,, ,
3831,    电线、电缆制造,3931, 电线电缆制造,
3832,    光纤、光缆制造,3932, 光纤、光缆制造,
3833,    绝缘制品制造,3933, 绝缘制品制造,
3839,    其他电工器材制造,3939, 其他电工器材制造,
384,  电池制造,,,
3841,    锂离子电池制造,3940, 电池制造,  新增，将原3940分解
3842,    镍氢电池制造,3940, 电池制造,  新增，将原3940分解
3849,    其他电池制造,3940, 电池制造,  新增，将原3940分解
385,  家用电力器具制造,, ,
3851,    家用制冷电器具制造,3951, 家用制冷电器具制造,
3852,    家用空气调节器制造,3952, 家用空气调节器制造,
3853,    家用通风电器具制造,3953, 家用通风电器具制造,
3854,    家用厨房电器具制造,3954, 家用厨房电器具制造,
3855,    家用清洁卫生电器具制造,3955, 家用清洁卫生电器具制造,
3856,    家用美容、保健电器具制造,3956, 家用美容、保健电器具制造,
3857,    家用电力器具专用配件制造,3957, 家用电力器具专用配件制造,
3859,    其他家用电力器具制造,3959, 其他家用电力器具制造,
386,  非电力家用器具制造,, ,
3861,    燃气、太阳能及类似能源家用器具制造,3961, 燃气、太阳能及类似能源的器具制造,
3869,    其他非电力家用器具制造,3969, 其他非电力家用器具制造,
387,  照明器具制造,, ,
3871,    电光源制造,3971, 电光源制造,
3872,    照明灯具制造,3972, 照明灯具制造,  内容变更，原3972归入此类，原3991部分内容调到此类
,,3991, 车辆专用照明及电气信号设备装置制造,
3879,    灯用电器附件及其他照明器具制造,3979, 灯用电器附件及其他照明器具制造,
389,  其他电气机械及器材制造,, ,
3891,    电气信号设备装置制造,3696, 交通安全及管制专用设备制造,  内容变更，原3991部分内容调出，原3696、3714、3999部分内容调到此类
,,3714, 铁路专用设备及器材、配件制造,
,,3991, 车辆专用照明及电气信号设备装置制造,
,,3999, 其他未列明的电气机械制造,
3899,    其他未列明电气机械及器材制造,3999, 其他未列明的电气机械制造,  内容变更，原3999部分内容调出
39,计算机、通信和其他电子设备制造业,, ,
391,  计算机制造,, ,
3911,    计算机整机制造,4041, 电子计算机整机制造,
3912,    计算机零部件制造,4043, 电子计算机外部设备制造,　新增，将原4043分解
3913,    计算机外围设备制造,4043, 电子计算机外部设备制造,　新增，将原4043分解
3919,    其他计算机制造,4042, 计算机网络设备制造,　新增，原4042对应此类，原4043部分内容调到此类 
,,4043,电子计算机外部设备制造,
392,  通信设备制造,, ,
3921,    通信系统设备制造,4011, 通信传输设备制造,  新增，原4011、4012、4019合并为此类
,,4012, 通信交换设备制造,
,,4019, 其他通信设备制造,
3922,    通信终端设备制造,4013, 通信终端设备制造,  新增，原4013、4014合并为此类
,,4014, 移动通信及终端设备制造,
393,  广播电视设备制造,, ,
3931,    广播电视节目制作及发射设备制造,4031, 广播电视节目制作及发射设备制造,
3932,    广播电视接收设备及器材制造,4032, 广播电视接收设备及器材制造,
3939,    应用电视设备及其他广播电视设备制造,4039, 应用电视设备及其他广播电视设备制造,
3940,  雷达及配套设备制造,4020, 雷达及配套设备制造,
395,  视听设备制造,, ,
3951,    电视机制造,4071, 家用影视设备制造,  新增，将原4071分解
3952,    音响设备制造,4072, 家用音响设备制造,  更名
3953,    影视录放设备制造,4071, 家用影视设备制造,  新增，将原4071分解
396,  电子器件制造,, ,
3961,    电子真空器件制造,4051, 电子真空器件制造,
3962,    半导体分立器件制造,4052, 半导体分立器件制造,
3963,    集成电路制造,4053, 集成电路制造,
3969,    光电子器件及其他电子器件制造,4059, 光电子器件及其他电子器件制造,
397,  电子元件制造,, ,
3971,    电子元件及组件制造,4061, 电子元件及组件制造,
3972,    印制电路板制造,4062, 印制电路板制造,
3990,  其他电子设备制造,4090, 其他电子设备制造,
40,仪器仪表制造业,, ,
401,  通用仪器仪表制造,, ,
4011,    工业自动控制系统装置制造,4111, 工业自动控制系统装置制造,
4012,    电工仪器仪表制造,4112, 电工仪器仪表制造,
4013,    绘图、计算及测量仪器制造,4113, 绘图、计算及测量仪器制造,
4014,    实验分析仪器制造,4114, 实验分析仪器制造,
4015,    试验机制造,4115, 试验机制造,
4019,    供应用仪表及其他通用仪器制造,4119, 供应用仪表及其他通用仪器制造,
402,  专用仪器仪表制造,, ,
4021,    环境监测专用仪器仪表制造,4121, 环境监测专用仪器仪表制造,
4022,    运输设备及生产用计数仪表制造,4122, 汽车及其他用计数仪表制造,
4023,    导航、气象及海洋专用仪器制造,4123, 导航、气象及海洋专用仪器制造,
4024,    农林牧渔专用仪器仪表制造,4124, 农林牧渔专用仪器仪表制造,
4025,    地质勘探和地震专用仪器制造,4125, 地质勘探和地震专用仪器制造,
4026,    教学专用仪器制造,4126, 教学专用仪器制造,
4027,    核子及核辐射测量仪器制造,4127, 核子及核辐射测量仪器制造,
4028,    电子测量仪器制造 ,4128, 电子测量仪器制造,
4029,    其他专用仪器制造,4129, 其他专用仪器制造,
4030,  钟表与计时仪器制造,4130, 钟表与计时仪器制造,
404,  光学仪器及眼镜制造,, ,
4041,    光学仪器制造,4141, 光学仪器制造,
4042,    眼镜制造,4142, 眼镜制造,
4090,  其他仪器仪表制造业,4190, 其他仪器仪表的制造及修理,  内容变更，原4190部分内容调出
41,其他制造业,, ,
411,  日用杂品制造,, ,
4111,    鬃毛加工、制刷及清扫工具制造,4222, 鬃毛加工、制刷及清扫工具的制造,
4119,    其他日用杂品制造,4229, 其他日用杂品制造,
4120,  煤制品制造,4230, 煤制品制造,
4130,  核辐射加工,4240, 核辐射加工,
4190,  其他未列明制造业,4290, 其他未列明的制造业,
42,废弃资源综合利用业  ,, ,
4210,  金属废料和碎屑加工处理,4310, 金属废料和碎屑的加工处理,
4220,  非金属废料和碎屑加工处理,4320, 非金属废料和碎屑的加工处理,
43,金属制品、机械和设备修理业,, ,
4310,  金属制品修理,3411, 金属结构制造,  新增，原3411、3431、3432部分内容调到此类
,,3431, 集装箱制造,
,,3432, 金属压力容器制造,
4320,  通用设备修理,3583, 机械零部件加工及设备修理,  新增，原3583部分内容调到此类
4330,  专用设备修理,3679, 其他农林牧渔业机械制造及机械修理,  新增，原3679、3681、3682、3683、3684、3685、3689、3699部分内容调到此类
,,3681, 医疗诊断、监护及治疗设备制造,
,,3682, 口腔科用设备及器具制造,
,,3683, 实验室及医用消毒设备和器具的制造,
,,3684, 医疗、外科及兽医用器械制造,
,,3685, 机械治疗及病房护理设备制造,
,,3689, 其他医疗设备及器械制造,
,,3699, 其他专用设备制造,
434,  铁路、船舶、航空航天等运输设备修理,, ,
4341,    铁路运输设备修理,3719, 其他铁路设备制造及设备修理,  新增，原3719部分内容调到此类
4342,    船舶修理,3753, 娱乐船和运动船的建造和修理,  新增，原3753、3755部分内容调到此类
,,3755, 船舶修理及拆船,
4343,    航空航天器修理,3761, 飞机制造及修理,  新增，原3761部分内容调到此类
4349,    其他运输设备修理,3799, 其他交通运输设备制造,  新增，原3799部分内容调到此类
4350,  电气设备修理,3999, 其他未列明的电气机械制造,  新增，原3999部分内容调到此类
4360,  仪器仪表修理,4190, 其他仪器仪表的制造及修理,  新增，原4190部分内容调到此类
4390,  其他机械和设备修理业,3583, 机械零部件加工及设备修理,  新增，原3583部分内容调到此类
D,电力、热力、燃气及水生产和供应业,, ,
44,电力、热力生产和供应业,, ,
441,  电力生产,, ,
4411,    火力发电,4411, 火力发电,
4412,    水力发电,4412, 水力发电,
4413,    核力发电,4413, 核力发电,
4414,    风力发电,4419, 其他能源发电,  新增，原4419部分内容调到此类
4415,    太阳能发电,4419, 其他能源发电,  新增，原4419部分内容调到此类
4419,    其他电力生产,4419, 其他能源发电,  内容变更，原4419部分内容调出
4420,  电力供应,4420, 电力供应,
4430,  热力生产和供应,4430, 热力生产和供应,
45,燃气生产和供应业  ,, ,
4500,  燃气生产和供应业,4500, 燃气生产和供应业,
46,水的生产和供应业  ,, ,
4610,  自来水生产和供应,4610, 自来水的生产和供应,
4620,  污水处理及其再生利用,4620, 污水处理及其再生利用,
4690,  其他水的处理、利用与分配,4690, 其他水的处理、利用与分配,
E,建筑业,, ,
47,房屋建筑业,, ,
4700,  房屋建筑业,4710, 房屋工程建筑,
48,土木工程建筑业,, ,
481,  铁路、道路、隧道和桥梁工程建筑    ,, ,
4811,    铁路工程建筑    ,4721, 铁路、道路、隧道和桥梁工程建筑,  新增，将原4721分解
4812,    公路工程建筑    ,4721, 铁路、道路、隧道和桥梁工程建筑,  新增，将原4721分解
4813,    市政道路工程建筑   ,4721, 铁路、道路、隧道和桥梁工程建筑,  新增，将原4721分解
4819,    其他道路、隧道和桥梁工程建筑     ,4721, 铁路、道路、隧道和桥梁工程建筑,  新增，将原4721分解
482,  水利和内河港口工程建筑,, ,
4821,    水源及供水设施工程建筑,4722, 水利和港口工程建筑,  新增，将原4722分解
4822,    河湖治理及防洪设施工程建筑,4722, 水利和港口工程建筑,  新增，将原4722分解
4823,    港口及航运设施工程建筑,4722, 水利和港口工程建筑,  新增，将原4722分解
4830,  海洋工程建筑,4722, 水利和港口工程建筑,  新增，将原4722分解
4840,  工矿工程建筑,4723, 工矿工程建筑,
485,  架线和管道工程建筑,, ,
4851,    架线及设备工程建筑,4724, 架线和管道工程建筑,  新增，将原4724分解
4852,    管道工程建筑,4724, 架线和管道工程建筑,  新增，将原4724分解
4890,  其他土木工程建筑,4729, 其他土木工程建筑,
49,建筑安装业,, ,
4910,  电气安装,4800, 建筑安装业,  新增，将原4800分解
4920,  管道和设备安装,4800, 建筑安装业,  新增，将原4800分解
4990,  其他建筑安装业,4800, 建筑安装业,  新增，将原4800分解
50,建筑装饰和其他建筑业,, ,
5010,  建筑装饰业,4900, 建筑装饰业,
502,  工程准备活动,, ,
5021,    建筑物拆除活动,5010, 工程准备,  新增，将原5010分解
5029,    其他工程准备活动,5010, 工程准备,  新增，将原5010分解
5030,  提供施工设备服务,5020, 提供施工设备服务,
5090,  其他未列明建筑业,5090, 其他未列明的建筑活动,
F,批发和零售业,, ,
51,批发业,, ,
511,  农、林、牧产品批发,, ,
5111,    谷物、豆及薯类批发,6311, 谷物、豆及薯类批发,
5112,    种子批发,6312, 种子、饲料批发,  新增，将原6312分解
5113,    饲料批发,6312, 种子、饲料批发,  新增，将原6312分解
5114,    棉、麻批发,6313, 棉、麻批发,
5115,    林业产品批发,6319, 其他农畜产品批发,  新增，原6319部分内容调到此类
5116,    牲畜批发,6314, 牲畜批发,
5119,    其他农牧产品批发,6319, 其他农畜产品批发,  内容变更，原6319部分内容调出
512,  食品、饮料及烟草制品批发,, ,
5121,    米、面制品及食用油批发,6321, 米、面制品及食用油批发,
5122,    糕点、糖果及糖批发,6322, 糕点、糖果及糖批发,
5123,    果品、蔬菜批发,6323, 果品、蔬菜批发,
5124,    肉、禽、蛋、奶及水产品批发,6324, 肉、禽、蛋及水产品批发,  内容变更，原6324归入此类，原6326部分内容调到此类
,,6326, 饮料及茶叶批发,
5125,    盐及调味品批发,6325, 盐及调味品批发,
